series_id                     	year	period	       value	footnote_codes
PCU4842104842104              	2023	M01	     144.443	
PCU4842104842104              	2023	M02	     144.443	
PCU4842104842104              	2023	M03	     144.443	
PCU4842104842104              	2023	M04	     144.443	
PCU4842104842104              	2023	M05	     150.679	
PCU4842104842104              	2023	M06	     150.679	
PCU4842104842104              	2023	M07	     150.679	
PCU4842104842104              	2023	M08	     150.679	
PCU4842104842104              	2023	M09	     139.769	
PCU4842104842104              	2023	M10	     139.769	
PCU4842104842104              	2023	M11	     139.769	
PCU4842104842104              	2023	M12	     139.769	
PCU4842104842104              	2023	M13	     144.964	
PCU4842104842104              	2024	M01	     142.081	
PCU4842104842104              	2024	M02	     142.081	
PCU4842104842104              	2024	M03	     142.081	
PCU4842104842104              	2024	M04	     142.081	
PCU4842104842104              	2024	M05	     140.828	
PCU4842104842104              	2024	M06	     140.828	
PCU4842104842104              	2024	M07	     140.828	
PCU4842104842104              	2024	M08	     140.828	
PCU4842104842104              	2024	M09	     140.828	P
PCU4842104842104              	2024	M10	     140.828	P
PCU4842104842104              	2024	M11	     140.828	P
PCU4842104842104              	2024	M12	     140.828	P
PCU4842104842104              	2024	M13	     141.245	P
PCU48421048421041             	2015	M09	       100.0	
PCU48421048421041             	2015	M10	       100.0	
PCU48421048421041             	2015	M11	       100.0	
PCU48421048421041             	2015	M12	        99.9	
PCU48421048421041             	2016	M01	       100.1	
PCU48421048421041             	2016	M02	       100.1	
PCU48421048421041             	2016	M03	       100.1	
PCU48421048421041             	2016	M04	       100.1	
PCU48421048421041             	2016	M05	       100.1	
PCU48421048421041             	2016	M06	       100.1	
PCU48421048421041             	2016	M07	       100.1	
PCU48421048421041             	2016	M08	       100.1	
PCU48421048421041             	2016	M09	       101.1	
PCU48421048421041             	2016	M10	       101.1	
PCU48421048421041             	2016	M11	       101.1	
PCU48421048421041             	2016	M12	        94.6	
PCU48421048421041             	2016	M13	        99.9	
PCU48421048421041             	2017	M01	        95.0	
PCU48421048421041             	2017	M02	        96.3	
PCU48421048421041             	2017	M03	        96.3	
PCU48421048421041             	2017	M04	        96.3	
PCU48421048421041             	2017	M05	        96.3	
PCU48421048421041             	2017	M06	        96.3	
PCU48421048421041             	2017	M07	        96.3	
PCU48421048421041             	2017	M08	        96.3	
PCU48421048421041             	2017	M09	        96.7	
PCU48421048421041             	2017	M10	       100.1	
PCU48421048421041             	2017	M11	       100.1	
PCU48421048421041             	2017	M12	       100.1	
PCU48421048421041             	2017	M13	        97.2	
PCU48421048421041             	2018	M01	       100.1	
PCU48421048421041             	2018	M02	       100.1	
PCU48421048421041             	2018	M03	       100.1	
PCU48421048421041             	2018	M04	       100.1	
PCU48421048421041             	2018	M05	       100.1	
PCU48421048421041             	2018	M06	       100.1	
PCU48421048421041             	2018	M07	       100.1	
PCU48421048421041             	2018	M08	       100.5	
PCU48421048421041             	2018	M09	       100.9	
PCU48421048421041             	2018	M10	       100.7	
PCU48421048421041             	2018	M11	       100.8	
PCU48421048421041             	2018	M12	       101.3	
PCU48421048421041             	2018	M13	       100.4	
PCU48421048421041             	2019	M01	       100.1	
PCU48421048421041             	2019	M02	        96.0	
PCU48421048421041             	2019	M03	        98.6	
PCU48421048421041             	2019	M04	       103.9	
PCU48421048421041             	2019	M05	       111.5	
PCU48421048421041             	2019	M06	       111.5	
PCU48421048421041             	2019	M07	       111.5	
PCU48421048421041             	2019	M08	       111.5	
PCU48421048421041             	2019	M09	       112.4	
PCU48421048421041             	2019	M10	       105.8	
PCU48421048421041             	2019	M11	       105.8	
PCU48421048421041             	2019	M12	       105.8	
PCU48421048421041             	2019	M13	       106.2	
PCU48421048421041             	2020	M01	       105.8	
PCU48421048421041             	2020	M02	       104.6	
PCU48421048421041             	2020	M03	       104.6	
PCU48421048421041             	2020	M04	       104.6	
PCU48421048421041             	2020	M05	       104.6	
PCU48421048421041             	2020	M06	       109.8	
PCU48421048421041             	2020	M07	       109.8	
PCU48421048421041             	2020	M08	       109.8	
PCU48421048421041             	2020	M09	       104.7	
PCU48421048421041             	2020	M10	       104.7	
PCU48421048421041             	2020	M11	       104.7	
PCU48421048421041             	2020	M12	       107.8	
PCU48421048421041             	2020	M13	       106.3	
PCU48421048421041             	2021	M01	       107.8	
PCU48421048421041             	2021	M02	       107.8	
PCU48421048421041             	2021	M03	       107.8	
PCU48421048421041             	2021	M04	       108.0	
PCU48421048421041             	2021	M05	       113.1	
PCU48421048421041             	2021	M06	       120.0	
PCU48421048421041             	2021	M07	     124.838	
PCU48421048421041             	2021	M08	     124.838	
PCU48421048421041             	2021	M09	     124.838	
PCU48421048421041             	2021	M10	     117.464	
PCU48421048421041             	2021	M11	     118.244	
PCU48421048421041             	2021	M12	     119.803	
PCU48421048421041             	2021	M13	     116.203	
PCU48421048421041             	2022	M01	     119.803	
PCU48421048421041             	2022	M02	     119.803	
PCU48421048421041             	2022	M03	     120.114	
PCU48421048421041             	2022	M04	     125.103	
PCU48421048421041             	2022	M05	     125.103	
PCU48421048421041             	2022	M06	     130.759	
PCU48421048421041             	2022	M07	     130.759	
PCU48421048421041             	2022	M08	     130.759	
PCU48421048421041             	2022	M09	     125.665	
PCU48421048421041             	2022	M10	     125.665	
PCU48421048421041             	2022	M11	     122.661	
PCU48421048421041             	2022	M12	     122.661	
PCU48421048421041             	2022	M13	     124.905	
PCU48421048421041             	2023	M01	     125.272	
PCU48421048421041             	2023	M02	     125.272	
PCU48421048421041             	2023	M03	     125.272	
PCU48421048421041             	2023	M04	     125.272	
PCU48421048421041             	2023	M05	     131.507	
PCU48421048421041             	2023	M06	     131.507	
PCU48421048421041             	2023	M07	     131.507	
PCU48421048421041             	2023	M08	     131.507	
PCU48421048421041             	2023	M09	     120.592	
PCU48421048421041             	2023	M10	     120.592	
PCU48421048421041             	2023	M11	     120.592	
PCU48421048421041             	2023	M12	     120.592	
PCU48421048421041             	2023	M13	     125.790	
PCU48421048421041             	2024	M01	     122.438	
PCU48421048421041             	2024	M02	     122.438	
PCU48421048421041             	2024	M03	     122.438	
PCU48421048421041             	2024	M04	     122.438	
PCU48421048421041             	2024	M05	     121.291	
PCU48421048421041             	2024	M06	     121.291	
PCU48421048421041             	2024	M07	     121.291	
PCU48421048421041             	2024	M08	     121.291	
PCU48421048421041             	2024	M09	     121.291	P
PCU48421048421041             	2024	M10	     121.291	P
PCU48421048421041             	2024	M11	     121.291	P
PCU48421048421041             	2024	M12	     121.291	P
PCU48421048421041             	2024	M13	     121.673	P
PCU48421048421042             	2015	M09	       100.0	
PCU48421048421042             	2015	M10	       100.0	
PCU48421048421042             	2015	M11	        99.3	
PCU48421048421042             	2015	M12	        99.1	
PCU48421048421042             	2016	M01	        98.9	
PCU48421048421042             	2016	M02	        98.9	
PCU48421048421042             	2016	M03	        98.6	
